GR_isbn,GR_date,GR_title,GR_rating,GR_ratings_count,GR_reviews,GR_published,GR_1_stars,GR_2_stars,GR_3_stars,GR_4_stars,GR_5_stars
9788026221364.0,2024-10-07 02:34:46,Všímavost a Já: Od sebeléčení k sebepřesahování by Jan Benda,4.64,11.0,0.0,"March 21, 2024",0.0,0.0,0.0,4.0,7.0
9788088256267.0,2024-10-07 02:34:51,"Oskar Spielmann: Brno, Alger, Toulon by Ivo Habán",0.0,0.0,0.0,"January 1, 2023",0.0,0.0,0.0,0.0,0.0
9788075686336.0,2024-10-07 02:34:55,Svědek všeho dění by Magdaléna Paťhová,2.0,1.0,1.0,"January 1, 2023",0.0,1.0,0.0,0.0,0.0
9788090818859.0,2024-10-07 02:34:58,V šedi by Milada Střítezská,5.0,4.0,1.0,"January 1, 2023",0.0,0.0,0.0,0.0,4.0
9788027801183.0,2024-10-07 02:35:02,"Theomachia (Válka bohů, #1) by Petr Jaroněk",4.0,7.0,3.0,"May 13, 2023",0.0,0.0,2.0,3.0,2.0
9788024288390.0,2024-10-07 02:35:05,Trampoty člověka Sekory: Grafický román – gamebook by Barbora Šalamounová,3.8,5.0,1.0,"April 26, 2024",0.0,0.0,2.0,2.0,1.0
9788088067733.0,2024-10-07 02:35:10,V pekle jsme všichni Hébert by Madla Pospíšilová Karasová,4.39,23.0,5.0,"February 27, 2023",0.0,1.0,2.0,7.0,13.0
9788024951300.0,2024-10-07 02:35:16,Kapitánova čest by Lucie Jehličková,3.5,4.0,0.0,"August 1, 2023",1.0,0.0,1.0,0.0,2.0
9788025740910.0,2024-10-07 02:35:22,Až ke křížku by Klára Teršová,3.0,14.0,2.0,"January 1, 2023",1.0,2.0,8.0,2.0,1.0
9788074763106.0,2024-10-07 02:37:41,1492: Dobytí Granady by Lukáš Zárybnický,4.6,5.0,1.0,"January 1, 2023",0.0,0.0,0.0,2.0,3.0
9788075885760.0,2024-10-07 02:40:04,"V jámě lvové (UTSS Salamis, #5) by Jakub Mařík",4.11,27.0,2.0,"March 4, 2024",0.0,1.0,4.0,13.0,9.0
9788076339200.0,2024-10-07 02:40:12,Jak chutná naděje by Šárka Hieková,3.42,12.0,5.0,"May 25, 2023",2.0,0.0,4.0,3.0,3.0
9788076619319.0,2024-10-07 02:40:18,"Motýl, který zapomněl létat by Vanessa Vernerová",3.56,9.0,4.0,"April 8, 2024",0.0,2.0,1.0,5.0,1.0
9788072157099.0,2024-10-07 02:40:20,Knihy básní by Vladimíra Čerepková,4.0,2.0,0.0,"January 1, 2023",0.0,0.0,1.0,0.0,1.0
9788088635598.0,2024-10-07 02:40:22,Řeka ztracených duší by Václav Votruba,0.0,0.0,0.0,"May 27, 2024",0.0,0.0,0.0,0.0,0.0
9788027135677.0,2024-10-07 02:40:29,Zdravé hranice úspěchu by Marian Jelínek,4.0,1.0,0.0,"March 4, 2023",0.0,0.0,0.0,1.0,0.0
9788024950266.0,2024-10-07 02:40:34,Ostrov by Rudolf Havlík,3.14,7.0,2.0,"February 1, 2023",1.0,0.0,4.0,1.0,1.0
9788089008872.0,2024-10-07 02:40:39,Veľký brat a veľká sestra: O strate skutočnosti v ideológii reálneho socializmu by Miroslav Kusý,4.33,3.0,0.0,"January 1, 2023",0.0,0.0,0.0,2.0,1.0
9788076374034.0,2024-10-07 02:40:41,Třicetiletá válka: Stručná historie by Jan Kilián,3.53,17.0,2.0,"September 1, 2023",0.0,1.0,7.0,8.0,1.0
9788074565694.0,2024-10-07 02:40:43,Tanec na sopce by Petr Heteša,4.33,6.0,2.0,"May 5, 2024",0.0,0.0,0.0,4.0,2.0
9788027131341.0,2024-10-07 02:40:45,Šikmé tkaní by Dana Mašková,5.0,1.0,0.0,"January 1, 2023",0.0,0.0,0.0,0.0,1.0
9788027514298.0,2024-10-07 02:40:49,Kdo spí ve spíži by Kristina Nesvedová,3.5,4.0,0.0,"April 26, 2023",0.0,0.0,2.0,2.0,0.0
9788088467649.0,2024-10-07 02:40:52,Koloušek by Jana Bernášková,3.4,63.0,8.0,"January 1, 2023",1.0,13.0,15.0,28.0,6.0
9788088488699.0,2024-10-07 02:40:59,Hellbound by Theresa Black,4.08,12.0,4.0,"January 1, 2023",1.0,0.0,2.0,3.0,6.0
9788075465184.0,2024-10-07 02:41:02,"Ano, pane Božský by Lucie Srňánková",4.0,21.0,8.0,"January 1, 2024",1.0,0.0,5.0,7.0,8.0
9788025744697.0,2024-10-07 02:41:05,"Florencie, moje (sebe)láska by Veronika Vrzalová",4.78,9.0,3.0,"June 20, 2024",0.0,0.0,0.0,2.0,7.0
9788027910137.0,2024-10-07 02:41:08,"Jak se do lesa volá (Martin Stein, #3) by Marie Horová",4.25,4.0,0.0,"January 1, 2023",0.0,0.0,1.0,1.0,2.0
9788076835283.0,2024-10-07 02:41:11,Případ Hojer a další temné kauzy 20. století by Miroslav Kucera,5.0,1.0,0.0,"January 1, 2024",0.0,0.0,0.0,0.0,1.0
9788073255817.0,2024-10-07 02:41:14,Evangelium podle Bohumila Hrabala by Pavel Hošek,5.0,1.0,0.0,"January 1, 2024",0.0,0.0,0.0,0.0,1.0
9788024286136.0,2024-10-07 02:41:21,Vetřelec by Kristýna Trpková,4.08,133.0,12.0,"March 1, 2023",0.0,10.0,22.0,48.0,53.0
9788020721532.0,2024-10-07 02:41:24,Červený obr by Tereza Bínová,3.95,39.0,2.0,"January 1, 2023",0.0,4.0,9.0,11.0,15.0
9788074226892.0,2024-10-07 02:41:33,Dějiny Arménie by Petra Košťálová,4.67,3.0,0.0,"April 13, 2023",0.0,0.0,0.0,1.0,2.0
9788027908127.0,2024-10-07 02:41:36,Černá lilie by Vlastimil Vondruška,3.81,16.0,1.0,"January 1, 2023",0.0,0.0,6.0,7.0,3.0
9788027801893.0,2024-10-07 02:41:42,"Soumrak samurajů: Válka, velmoci, revoluce a vznik moderního Japonska by Roman Kodet",0.0,0.0,0.0,"January 1, 2024",0.0,0.0,0.0,0.0,0.0
9788027742547.0,2024-10-07 02:41:46,"Zvrhlá hra (Alfa & Omega, #1) by Tess M. Puffrová",3.6,83.0,10.0,"January 1, 2024",3.0,8.0,29.0,22.0,21.0
9788027801329.0,2024-10-07 02:41:51,Mirzova vize by Josef Pecinovský,3.55,22.0,2.0,"August 25, 2023",0.0,1.0,9.0,11.0,1.0
9788026448525.0,2024-10-07 02:42:01,Až na sever! by Albína Mrázová,3.88,17.0,5.0,"September 7, 2023",1.0,2.0,3.0,3.0,8.0
9788027521456.0,2024-10-07 02:42:05,Zatloukání hřebů by Vilém Koubek,4.33,24.0,4.0,"August 15, 2024",0.0,0.0,4.0,8.0,12.0
9788074762666.0,2024-10-07 02:42:10,Úterní poledne by Tomáš Král,4.0,1.0,0.0,"January 1, 2023",0.0,0.0,0.0,1.0,0.0
9788076911222.0,2024-10-07 02:42:14,Ďábel se skrývá v lásce by Katrin Ayad,2.67,3.0,1.0,"November 30, 2023",1.0,0.0,1.0,1.0,0.0
9788090886001.0,2024-10-07 02:42:15,Nel - Příběh Cornelie Fetterlyové by Kristyna Andrews,4.0,11.0,4.0,"January 1, 2023",0.0,1.0,1.0,6.0,3.0
9788090910935.0,2024-10-07 02:42:18,Detektivové z Vílí říse (Czech Edition) by Iva Kenaz,0.0,0.0,0.0,"March 1, 2024",0.0,0.0,0.0,0.0,0.0
9798373986052.0,2024-10-07 02:42:23,Jugando con Formas 2 (Spanish Edition) by Eduardo Duran,0.0,0.0,0.0,"January 16, 2023",0.0,0.0,0.0,0.0,0.0
9788076374638.0,2024-10-07 02:42:25,Letnice by Miroslav Hlaučo,4.27,73.0,21.0,"January 1, 2024",1.0,1.0,9.0,28.0,34.0
9788076711419.0,2024-10-07 02:42:37,Ladislav Klíma v české kultuře by Matěj Klíma,4.0,1.0,0.0,"January 1, 2024",0.0,0.0,0.0,1.0,0.0
9788027910182.0,2024-10-07 02:42:46,Sagittarius by Václav Křivanec,2.75,12.0,1.0,"January 1, 2023",2.0,4.0,1.0,5.0,0.0
9788026220497.0,2024-10-07 02:42:55,Nebuď p*ča aneb jak (ne)pracovat s dětmi by Tomáš Morávek,4.27,162.0,21.0,"January 1, 2023",1.0,7.0,18.0,57.0,79.0
9788076911000.0,2024-10-07 02:43:06,"Hradní intrikáři (Bohemian Royals, #2) by Lena Valenová",4.17,23.0,5.0,"April 24, 2023",0.0,0.0,3.0,13.0,7.0
9788088635185.0,2024-10-07 02:43:09,Polibek Choroby by Tom Gottwald,3.44,9.0,2.0,"July 31, 2023",0.0,1.0,5.0,1.0,2.0
9788080905057.0,2024-10-07 02:43:11,Škola nie je výchovný tábor by Mária Belešová,3.0,6.0,0.0,"February 15, 2023",1.0,1.0,2.0,1.0,1.0
9788024653549.0,2024-10-07 02:43:16,Udržitelné zpravodajství by Jan  Stejskal,0.0,0.0,0.0,"June 1, 2023",0.0,0.0,0.0,0.0,0.0
9788027909865.0,2024-10-07 02:43:18,Kralevic Karel (1334 – 1348) by Vlastimil Vondruška,4.17,18.0,2.0,"January 1, 2023",0.0,0.0,2.0,11.0,5.0
9788024952291.0,2024-10-07 02:43:26,Věci mezi lidmi a byty by David Budai,4.0,3.0,1.0,"October 1, 2023",0.0,0.0,1.0,1.0,1.0
9788076455146.0,2024-10-07 02:43:32,Hory dávají chléb: Zlomek kroniky hor by Miloš Gerstner,3.0,1.0,0.0,"January 1, 2023",0.0,0.0,1.0,0.0,0.0
9788027724017.0,2024-10-07 02:43:48,Gump - Jsme dvojka by Filip Rožek,4.21,52.0,8.0,"January 1, 2023",0.0,4.0,7.0,15.0,26.0
9788025367094.0,2024-10-07 02:43:53,Lásky čas by Adéla Rosípalová,4.41,248.0,57.0,"April 18, 2024",3.0,2.0,20.0,89.0,134.0
9788025366875.0,2024-10-07 02:43:58,Kód Mýtina - Zpátky ve Hře by Vojtěch Hlavenka,4.3,10.0,7.0,"April 4, 2024",0.0,0.0,1.0,5.0,4.0
9788076834934.0,2024-10-07 02:44:00,Očima kriminalistů by Miroslav Vaňura,3.38,8.0,3.0,"March 28, 2024",0.0,1.0,5.0,0.0,2.0
9788027907977.0,2024-10-07 02:44:04,Možná už zítra by Šárka Hieková,4.75,4.0,1.0,"January 1, 2023",0.0,0.0,0.0,1.0,3.0
9788028002992.0,2024-10-07 02:44:06,Mé celoživotní janáčkování: Hovory nejen o hudbě by Miloš Štedroň,0.0,0.0,0.0,"January 1, 2023",0.0,0.0,0.0,0.0,0.0
9788074655937.0,2024-10-07 02:44:10,Dějepis mezi vědou a vyprávěním by David Černín,4.0,1.0,0.0,"January 1, 2023",0.0,0.0,0.0,1.0,0.0
9788074435096.0,2024-10-07 02:44:12,Domácí potřeby by Jan Antonín Pitínský,0.0,0.0,0.0,"April 15, 2024",0.0,0.0,0.0,0.0,0.0
9788027521197.0,2024-10-07 02:44:14,Minout se přesně by Petr Hruška,4.57,7.0,0.0,"January 1, 2024",0.0,0.0,1.0,1.0,5.0
9788024286808.0,2024-10-07 02:44:33,Rodiny a rodinky by Alena Mornštajnová,3.5,18.0,0.0,"January 1, 2023",0.0,2.0,7.0,7.0,2.0
9788027518234.0,2024-10-07 02:44:38,Čokoládová krev by Radka Denemarková,4.18,80.0,12.0,"December 6, 2023",1.0,3.0,12.0,29.0,35.0
9788027907823.0,2024-10-07 02:44:41,Rozbité světy by Markéta Prášková,4.43,23.0,4.0,"February 28, 2023",0.0,0.0,2.0,9.0,12.0
9788026221371.0,2024-10-07 02:44:44,Psycholožky v županu by Tereza Beníčková,3.5,4.0,0.0,"January 1, 2024",0.0,0.0,2.0,2.0,0.0
9788088635512.0,2024-10-07 02:44:46,Chapadla Černé hvězdy by Tereza Kadečková,4.0,30.0,6.0,"January 29, 2024",0.0,2.0,5.0,14.0,9.0
9788088411246.0,2024-10-07 02:44:48,Hella by Alena Machoninová,3.61,74.0,11.0,"January 1, 2023",1.0,9.0,22.0,28.0,14.0
9788027138760.0,2024-10-07 02:45:05,Dokud nás krev nerozdělí by Petr Opršal,3.5,4.0,3.0,"June 19, 2023",0.0,0.0,2.0,2.0,0.0
9788024950242.0,2024-10-07 02:45:09,Někdy je potřeba prohodit role by Eva Vychodilová,4.0,8.0,0.0,"January 1, 2023",0.0,0.0,1.0,6.0,1.0
9788024951706.0,2024-10-07 02:45:10,Italské mentolky by Marta Kučíková,3.71,7.0,3.0,"September 1, 2023",1.0,0.0,1.0,3.0,2.0
9788025740804.0,2024-10-07 02:45:17,Splín arcibiskupa Kohna by Jiří Kamen,0.0,0.0,0.0,"January 1, 2023",0.0,0.0,0.0,0.0,0.0
9788076373419.0,2024-10-07 02:45:24,Ještěrky by Tereza Kopecká,2.86,7.0,4.0,"August 1, 2023",2.0,1.0,1.0,2.0,1.0
9788076900738.0,2024-10-07 02:45:27,Nomádská víra by Pavel Brycz,1.0,1.0,0.0,"October 18, 2023",1.0,0.0,0.0,0.0,0.0
9788090856851.0,2024-10-07 02:45:29,Nepůvodní druhy by Tomáš Tománek,3.33,3.0,0.0,"January 1, 2023",0.0,0.0,2.0,1.0,0.0
9788027907847.0,2024-10-07 02:45:34,Vyplavená smrt by Tomáš Klimek,1.0,2.0,2.0,"January 1, 2023",2.0,0.0,0.0,0.0,0.0
9788020034366.0,2024-10-07 02:45:40,Hovory o Ukrajině by Radomyr Mokryk,4.0,14.0,1.0,"January 1, 2023",0.0,1.0,2.0,7.0,4.0
9788090818545.0,2024-10-07 02:45:42,"Varlén 10,11,12 by S.d.Ch.",0.0,0.0,0.0,"November 1, 2023",0.0,0.0,0.0,0.0,0.0
9788088482093.0,2024-10-07 02:45:45,Tvrdá data by Martin Trdla,4.0,1.0,0.0,"January 1, 2023",0.0,0.0,0.0,1.0,0.0
9788074565441.0,2024-10-07 02:45:50,"Bílá jako sůl (Poslední velkoměsto, #5) by Vladimír Šlechta",4.1,10.0,1.0,"September 1, 2023",0.0,0.0,2.0,5.0,3.0
9788074565489.0,2024-10-07 02:45:52,Necrobox by Petr Heteša,3.75,8.0,3.0,"September 1, 2023",0.0,1.0,2.0,3.0,2.0
9788024724737.0,2024-10-07 02:45:57,Kluk v kopačkách – Fotbalový kemp by Markéta Bolfová,0.0,0.0,0.0,"January 30, 2024",0.0,0.0,0.0,0.0,0.0
9788076911635.0,2024-10-07 02:46:02,Svět v mé hlavě by Valentýna Coufalová,0.0,0.0,0.0,"August 7, 2023",0.0,0.0,0.0,0.0,0.0
9788020461360.0,2024-10-07 02:46:05,Dveře ke snu by Daniela Krolupperová,4.0,2.0,0.0,"March 30, 2023",0.0,0.0,0.0,2.0,0.0
9788076900592.0,2024-10-07 02:46:08,Obsah ticha by Rudolf Jurolek,5.0,1.0,0.0,"January 1, 2023",0.0,0.0,0.0,0.0,1.0
9788027801336.0,2024-10-07 02:46:15,Práh: Mezi půlnocí a ďáblem by Petr  Urban,3.56,9.0,2.0,"March 20, 2024",0.0,1.0,4.0,2.0,2.0
9788088635314.0,2024-10-07 02:46:19,"Zemři, Kaine: Stín by Ludmila Svozilová",4.75,4.0,1.0,"September 18, 2023",0.0,0.0,0.0,1.0,3.0
9788027518227.0,2024-10-07 02:46:25,Divné děti a smutná kočka by Petra Soukupová,3.96,52.0,4.0,"January 1, 2023",1.0,1.0,11.0,25.0,14.0
9788076508934.0,2024-10-07 02:46:29,Sídliště Svět by Iva Kokinopulosová,4.24,17.0,5.0,"January 30, 2023",0.0,0.0,3.0,7.0,7.0
9788075513427.0,2024-10-07 02:46:34,Konec nekonečna by Jan Fikáček,0.0,0.0,0.0,"May 31, 2024",0.0,0.0,0.0,0.0,0.0
9788074229404.0,2024-10-07 02:48:57,Dějiny Španělska by Jiří Chalupa,0.0,0.0,0.0,"December 28, 2023",0.0,0.0,0.0,0.0,0.0
9788076911666.0,2024-10-07 02:49:04,Jako liči by Tereza Navrátila,4.13,8.0,2.0,"November 6, 2023",0.0,1.0,1.0,2.0,4.0
9788026511908.0,2024-10-07 02:49:08,Mládí je v hlavě by Saskia Burešová,2.67,3.0,1.0,"January 1, 2023",0.0,2.0,0.0,1.0,0.0
9788027133123.0,2024-10-07 02:49:11,Neurologie pro humanitní obory by Miroslav Orel,0.0,0.0,0.0,"January 1, 2023",0.0,0.0,0.0,0.0,0.0
9788072605880.0,2024-10-07 02:49:16,Píseň L. by Veronika Opatřilová,4.41,102.0,21.0,"February 23, 2024",1.0,2.0,14.0,22.0,63.0
9788075212153.0,2024-10-07 02:49:22,Zbabělé zápisky z ukrajinské války by Adéla Knapová,3.38,13.0,2.0,"January 1, 2023",0.0,4.0,2.0,5.0,2.0
9788090907706.0,2024-10-07 02:49:26,Bůh je mrtev: Nic není dovoleno by Tereza Matějčková,4.0,43.0,10.0,"January 1, 2023",0.0,3.0,7.0,20.0,13.0
9788027520107.0,2024-10-07 02:49:28,Kosti pod mechem by Zuzana Hartmanová,4.31,81.0,24.0,"March 18, 2024",0.0,0.0,12.0,32.0,37.0
9788075212061.0,2024-10-07 02:49:32,přístav toužil by Robert Lax,5.0,3.0,2.0,"January 1, 2024",0.0,0.0,0.0,0.0,3.0
9788075686749.0,2024-10-07 02:49:33,Mistr meče popravního by Magdaléna Paťhová,1.0,2.0,1.0,"January 1, 2023",2.0,0.0,0.0,0.0,0.0
9788075884497.0,2024-10-07 02:49:36,Bastard by Jaroslav Mostecký,4.29,7.0,0.0,"April 18, 2023",0.0,0.0,0.0,5.0,2.0
9788025363850.0,2024-10-07 02:51:57,Trnitá kletba by Anežka Kočová,4.09,82.0,19.0,"August 31, 2023",0.0,2.0,11.0,47.0,22.0
9788000073187.0,2024-10-07 02:51:59,Stín železné opony by Petr Hugo Šlik,4.75,8.0,2.0,"January 1, 2024",0.0,0.0,0.0,2.0,6.0
9788024655628.0,2024-10-07 02:52:03,Cestou politické teorie by Jan Bíba,0.0,0.0,0.0,"January 1, 2023",0.0,0.0,0.0,0.0,0.0
9788026220893.0,2024-10-07 02:52:08,Nevědomé fantazie ve vztazích by Slavoj Titl,2.33,3.0,1.0,"January 1, 2023",0.0,2.0,1.0,0.0,0.0
9788070042021.0,2024-10-07 02:52:14,Digitální Kříženecký: Nový život prvních českých filmů by Jiří Anger,5.0,1.0,0.0,"March 20, 2024",0.0,0.0,0.0,0.0,1.0
9788027801510.0,2024-10-07 02:52:19,Krev pro divoženku by Kristýna Sněgoňová,4.08,80.0,18.0,"November 9, 2023",0.0,3.0,15.0,35.0,27.0
9788020034663.0,2024-10-07 02:52:22,Richard Wagner a jeho Židovství v hudbě by Pavel Sládek,4.0,1.0,0.0,"January 1, 2023",0.0,0.0,0.0,1.0,0.0
9788024649412.0,2024-10-07 02:52:25,Václav Havel’s Meanings: His Key Words and Their Legacy by David Danaher,0.0,0.0,0.0,"June 7, 2024",0.0,0.0,0.0,0.0,0.0
9788076950535.0,2024-10-07 02:52:28,Obchodníci s dětmi by Hana Hindráková,2.67,3.0,0.0,"January 1, 2023",1.0,0.0,1.0,1.0,0.0
9788075885142.0,2024-10-07 02:52:30,"Brutální béčkový masakr (Stará béčková legenda, #2) by Shigor Birdman",3.89,18.0,3.0,"September 18, 2023",1.0,1.0,2.0,9.0,5.0
9788025744260.0,2024-10-07 02:52:33,Čistič by Vladimír Zlý,3.86,7.0,1.0,"January 1, 2024",0.0,0.0,3.0,2.0,2.0
9788073766900.0,2024-10-07 02:52:35,Spiknutí: Pravda o pokusu odstranit prezidenta ČR by Luboš Procházka,0.0,0.0,0.0,"January 1, 2024",0.0,0.0,0.0,0.0,0.0
9788000071749.0,2024-10-07 02:52:50,"Kdo krade sny? (Tromby, #3) by David Jan Žák",4.5,2.0,1.0,"October 2, 2023",0.0,0.0,0.0,1.0,1.0
9788024294834.0,2024-10-07 02:52:53,Londýnské rozhlasové komentáře Františka Moravce: Mluví důstojník ministerstva národní obrany by Prokop Tomek,0.0,0.0,0.0,"January 1, 2023",0.0,0.0,0.0,0.0,0.0
9788076373389.0,2024-10-07 02:52:55,Ekstase by Jakub Šponer,3.88,58.0,5.0,"February 1, 2023",0.0,3.0,12.0,32.0,11.0
9788024950839.0,2024-10-07 02:52:58,Životní (s)milníky by Jitka Slavíková,0.0,0.0,0.0,"June 1, 2023",0.0,0.0,0.0,0.0,0.0
9788024776699.0,2024-10-07 02:53:01,Kdo je tu šéf? by Petra Schier,4.47,32.0,10.0,"May 31, 2024",0.0,2.0,2.0,7.0,21.0
9788026724421.0,2024-10-07 02:53:06,Pražačka na vsi by Soňa Paleta,3.0,15.0,3.0,"March 21, 2023",0.0,5.0,6.0,3.0,1.0
9788088406686.0,2024-10-07 02:53:16,Už budeš? Kniha moderní sexuality by Zorya Blue,5.0,1.0,0.0,"January 1, 2023",0.0,0.0,0.0,0.0,1.0
9788027515745.0,2024-10-07 02:53:20,Uhrwerk by Bogdan Trojak,3.0,6.0,0.0,"January 1, 2023",0.0,1.0,4.0,1.0,0.0
9788088378303.0,2024-10-07 02:53:21,Sudetenlove by Filip Raif,4.07,42.0,2.0,"January 1, 2023",0.0,3.0,6.0,18.0,15.0
9788076490475.0,2024-10-07 02:53:24,Vojenská služba v interdisciplinární perspektivě by Petr Wohlmuth,4.5,2.0,0.0,"January 1, 2023",0.0,0.0,0.0,1.0,1.0
9788072444816.0,2024-10-07 02:53:37,Město nad městem by Lucie Brejšová,4.6,15.0,7.0,"May 9, 2023",0.0,0.0,0.0,6.0,9.0
9788090788374.0,2024-10-07 02:53:47,Úvod do komparativní planetologie by Lukáš Likavčan,3.93,28.0,3.0,"January 1, 2023",1.0,3.0,3.0,11.0,10.0
9788076834064.0,2024-10-07 02:53:51,Saturnin při chuti by Zdeněk Jirotka,4.0,3.0,0.0,"October 5, 2023",0.0,0.0,1.0,1.0,1.0
9788075552020.0,2024-10-07 02:53:57,Sport je bolest by Michal Novotný,4.42,50.0,4.0,"November 16, 2023",0.0,3.0,4.0,12.0,31.0
9788075211255.0,2024-10-07 02:54:00,Návrh by Hana Kosáková,3.5,2.0,0.0,"January 1, 2023",0.0,0.0,1.0,1.0,0.0
9788088467687.0,2024-10-07 02:54:09,Biograf láska by Uljana Donátová,3.25,4.0,0.0,"January 1, 2023",0.0,1.0,1.0,2.0,0.0
9788075687197.0,2024-10-07 02:54:17,Barvy empatie by Anina Perpello,4.0,1.0,1.0,"February 9, 2024",0.0,0.0,0.0,1.0,0.0
9788027514502.0,2024-10-07 02:54:20,Doba chemlonová by Jaromír Marek,3.33,21.0,2.0,"January 1, 2023",0.0,5.0,7.0,6.0,3.0
9788076018532.0,2024-10-07 02:54:26,Náhradka: Každé dítě by mělo vyrůstat doma by Barbora Postránecká,4.91,22.0,3.0,"October 2, 2023",0.0,0.0,0.0,2.0,20.0
9788072605804.0,2024-10-07 02:56:44,Bican proti Čepičkovi: Fotbal ve stalinistickém Československu by Zdeněk Zikmund,3.0,2.0,0.0,"January 1, 2023",0.0,0.0,2.0,0.0,0.0
9788025741528.0,2024-10-07 02:56:48,Pod Kaštanem by Barbora Majchráková,3.0,6.0,2.0,"June 15, 2023",2.0,1.0,0.0,1.0,2.0
9788000070100.0,2024-10-07 02:56:54,Celý den drobně prší: Výbor z deníků 1020-1937 by Jaroslav Foglar,3.0,1.0,1.0,"April 6, 2023",0.0,0.0,1.0,0.0,0.0
9788025743126.0,2024-10-07 02:56:57,"Náraz, Prales (Trujkunt, #6) by Petr Sagitarius",3.33,15.0,0.0,"January 1, 2024",0.0,1.0,8.0,6.0,0.0
9788027136230.0,2024-10-07 02:57:00,Trhy by Dominik Stroukal,4.56,16.0,3.0,"April 3, 2024",0.0,0.0,1.0,5.0,10.0
9788074433986.0,2024-10-07 03:01:35,Sebrané básně IV by Petr Král,5.0,1.0,0.0,"January 1, 2023",0.0,0.0,0.0,0.0,1.0
9788088623335.0,2024-10-07 03:01:37,Vynucených 7 dní by Lenka Hnátová,2.67,6.0,1.0,"January 1, 2024",0.0,3.0,2.0,1.0,0.0
9788076111493.0,2024-10-07 03:01:41,MaminkOFF: Malovaly jsme si mateřství by Kateřina Chalupníková,4.43,7.0,0.0,"January 1, 2024",0.0,0.0,1.0,2.0,4.0
9788025744581.0,2024-10-07 03:01:43,Zmije v garáži by Magda Jogheeová,0.0,0.0,0.0,"January 1, 2024",0.0,0.0,0.0,0.0,0.0
9788024287744.0,2024-10-07 03:01:46,Dokud dýchám by Aleš Novotný,4.18,65.0,5.0,"April 1, 2023",0.0,1.0,13.0,24.0,27.0
9788090829978.0,2024-10-07 03:01:53,Padlý anděl by Petra Kamlachová,4.0,4.0,1.0,"August 10, 2023",0.0,0.0,2.0,0.0,2.0
9788025362471.0,2024-10-07 03:02:01,Léto mezi řádky by Alena Štraubová,4.25,423.0,66.0,"May 4, 2023",1.0,11.0,63.0,154.0,194.0
9788027153725.0,2024-10-07 03:02:06,Zeptej se vědce: Neexistují blbé otázky by Aleš Dvořák,3.5,2.0,1.0,"July 31, 2024",0.0,0.0,1.0,1.0,0.0
9788088635550.0,2024-10-07 03:02:09,Smečka by Jiří Sivok,4.65,23.0,12.0,"April 29, 2024",0.0,0.0,1.0,6.0,16.0
9788027518128.0,2024-10-07 03:02:14,Vyhoření by Petr Šesták,3.83,155.0,24.0,"January 1, 2023",0.0,11.0,45.0,59.0,40.0
9788027913046.0,2024-10-07 03:02:20,Písařovo pole by Martin Nesměrák,3.0,1.0,0.0,"January 1, 2024",0.0,0.0,1.0,0.0,0.0
9788088494065.0,2024-10-07 03:02:23,Organizační porno by Aneta Martinek,3.71,143.0,15.0,"September 1, 2023",2.0,8.0,50.0,53.0,30.0
9788073358495.0,2024-10-07 03:02:25,"Tam, kde nejsi by Lenka Sadílková",3.17,6.0,0.0,"March 1, 2023",1.0,0.0,3.0,1.0,1.0
9788075884374.0,2024-10-07 03:02:29,"Stará béčková legenda (Stará béčková legenda, #1) by Shigor Birdman",4.14,29.0,6.0,"April 3, 2023",0.0,2.0,5.0,9.0,13.0
9788024289472.0,2024-10-07 03:02:32,Sochař by Artur Janoušek,3.38,8.0,1.0,"January 1, 2023",1.0,1.0,1.0,4.0,1.0
9788090857810.0,2024-10-07 03:02:38,Jak se vaří drak by Václav Dvořák,4.1,10.0,4.0,"January 1, 2023",0.0,0.0,3.0,3.0,4.0
9788027515608.0,2024-10-07 03:02:56,Schrödingerův hotel by Stanislav Beran,3.38,13.0,2.0,"April 5, 2023",0.0,1.0,6.0,6.0,0.0
9788026449478.0,2024-10-07 03:03:08,Osmdesátky!: Od Husáka k Havlovi by Martin Ježek,2.0,1.0,0.0,"October 19, 2023",0.0,1.0,0.0,0.0,0.0
9788020722003.0,2024-10-07 03:03:15,Kohouti budou zpívat by Marta Veselá Jirousová,4.0,2.0,1.0,"December 1, 2023",0.0,0.0,0.0,2.0,0.0
9788074076459.0,2024-10-07 03:03:19,Jitřní záře by Dan Wlodarzcyk,3.5,2.0,0.0,"January 1, 2024",0.0,0.0,1.0,1.0,0.0
9788074754470.0,2024-10-07 03:03:27,"Past na ženicha (Nevěsta na útěku, #2) by Alexander Stainforth",0.0,0.0,0.0,"July 14, 2023",0.0,0.0,0.0,0.0,0.0
9788087595329.0,2024-10-07 03:03:31,O andělovi by Pavel Čech,5.0,4.0,1.0,"January 1, 2024",0.0,0.0,0.0,0.0,4.0
9788026725220.0,2024-10-07 03:03:33,Hotel Atlantic by Barbora Šťastná,4.33,55.0,9.0,"January 1, 2023",0.0,2.0,7.0,17.0,29.0
9788076374003.0,2024-10-07 03:03:40,Fosilie by Michal Kašpárek,4.0,536.0,64.0,"September 20, 2023",2.0,15.0,128.0,225.0,166.0
9788027520466.0,2024-10-07 03:03:44,Pusťte světlo do tmavého večera by Jan Kholl,2.59,46.0,6.0,"April 17, 2024",5.0,15.0,22.0,2.0,2.0
