DK_isbn,DK_date,DK_titul,DK_tags,DK_Chci_si_koupit,DK_rating,DK_ratings_count,DK_Přečtených,DK_Chystám_se_číst,DK_Právě_čtených,DK_Čtenářské_výzvě,DK_Knihotéce,DK_Doporučených,DK_dalších_seznamech
9788027741700,2024-04-29 03:12:08,Osudy dobrého vojáka Švejka za světové války,"['Humor', 'Romány', 'Literatura česká', 'první světová válka (1914–1918)', 'humor', 'zfilmováno', 'armáda', 'Rakousko-Uhersko', 'antimilitarismus', 'vojenští duchovní', 'vojáci', 'Švejk', 'pikareskní romány', 'čeští vojáci v 1. světové válce']",39.0,86.0,1381.0,2146.0,291.0,43.0,140.0,800.0,138.0,24.0
9788027134625,2024-04-29 03:19:27,Pánevní dno a léčba pohybem,"['Literatura naučná', 'Zdravotnictví']",1.0,80.0,1.0,2.0,5.0,1.0,,,,
9788074226892,2024-04-29 03:19:29,Dějiny Arménie,"['Literatura česká', 'Literatura naučná', 'Historie', 'Arménie', 'dějiny národů a států', 'Zakavkazsko']",17.0,98.0,10.0,12.0,16.0,,,19.0,1.0,1.0
9788074671630,2024-04-29 03:19:29,Malý Berlín ve Velké Praze,"['Literatura naučná', 'Architektura']",,100.0,1.0,1.0,2.0,,,,,
9788024654096,2024-04-29 03:19:29,Spoutaný parlament: Role a fungování zákonodárného sboru Československa v době diktatury KSČ,"['Literatura naučná', 'Historie', 'Politologie, mezinárodní vztahy', 'parlament']",1.0,100.0,1.0,1.0,,,,,,
9788020614926,2024-04-29 03:19:30,Šťastný František,"['Literatura česká', 'Biografie a memoáry', 'Sport', 'závody (sport)', 'sportovci', 'motocykly, motorky, skútry', 'motocyklový sport', 'závody motocyklů na okruzích']",3.0,94.0,32.0,36.0,8.0,1.0,3.0,22.0,3.0,2.0
9788026724636,2024-04-29 03:13:05,Na plný koule,"['Povídky', 'Literatura česká', 'Hudba a zpěv', 'humor', 'hudební skupiny, kapely', 'rock', 'hudebníci, muzikanti', 'humoristické romány']",17.0,81.0,45.0,52.0,61.0,1.0,7.0,44.0,3.0,
9788026511151,2024-04-29 03:13:05,Sundat se jak fénix,"['Romány', 'Literatura česká']",2.0,68.0,23.0,29.0,19.0,1.0,6.0,35.0,1.0,2.0
9788076617261,2024-04-29 03:13:05,Jsme nevyhnutelní,"['Literatura česká', 'Pro děti a mládež', 'Dívčí romány', 'romantika', 'pro dospívající mládež (young adult)']",30.0,78.0,195.0,226.0,63.0,2.0,47.0,131.0,16.0,5.0
9788026724551,2024-04-29 03:13:06,Josefíně všichni lžou,"['Romány', 'Literatura česká', 'česká literatura', 'Karlovy Vary', 'Alzheimerova choroba']",47.0,78.0,330.0,411.0,298.0,5.0,79.0,96.0,15.0,5.0
9788076508989,2024-04-29 03:13:06,Můj život v síti,"['Literatura česká', 'Psychologie a pedagogika', 'Pro děti a mládež', 'psychologie', 'úvahy a zamyšlení', 'šikana', 'kyberprostor', 'pro mládež', 'společenské vědy', 'vztahy', 'tvůrčí psaní', 'dívky', 'počítačové hry']",5.0,85.0,8.0,8.0,17.0,,,3.0,2.0,1.0
9788020614957,2024-04-29 03:13:07,Buď mým hříchem,"['Pro ženy', 'Literatura slovenská', 'Historické romány', 'láska', 'zrada', 'intriky', 'historické romance']",7.0,89.0,7.0,9.0,21.0,,,49.0,1.0,
9788072116232,2024-04-29 03:13:07,Sen poté,"['Povídky', 'Literatura česká']",,80.0,1.0,1.0,,,,,,
9788076373389,2024-04-29 03:13:07,Ekstase,"['Novely', 'Literatura česká']",7.0,83.0,27.0,34.0,46.0,,2.0,2.0,3.0,
9788074229350,2024-04-29 03:13:08,Severka,"['Romány', 'Literatura česká', 'totalitní stát', 'Severní Korea', 'totalitní režimy', 'české romány']",127.0,88.0,661.0,931.0,502.0,38.0,227.0,198.0,45.0,9.0
9788087274576,2024-04-29 03:13:08,Něco třetího,"['Literatura česká', 'Poezie']",,80.0,1.0,1.0,,,,,,
9788086751627,2024-04-29 03:13:09,Vyprávění za zpěvu ptáků,"['Literatura česká', 'Poezie']",1.0,83.0,7.0,6.0,5.0,,,2.0,,
9788075304131,2024-04-29 03:13:09,Země pod nohama (road poem),"['Literatura česká', 'Poezie']",,80.0,2.0,2.0,1.0,,,1.0,,
9788024286136,2024-04-29 03:13:09,Vetřelec,"['Detektivky, krimi', 'Literatura česká', 'detektivní a krimi romány', 'česká literatura', 'Holice']",82.0,86.0,727.0,903.0,310.0,14.0,162.0,233.0,44.0,8.0
9788088268734,2024-04-29 03:13:10,Pstruh je nehybný,"['Literatura česká', 'Poezie']",,75.0,4.0,6.0,2.0,,,3.0,1.0,
9788000071183,2024-04-29 03:13:10,Ladův veselý přírodopis,"['Literatura česká', 'Příroda, zvířata', 'Pro děti a mládež', 'Josef Lada', 'pro děti od 4 let']",2.0,91.0,25.0,52.0,3.0,,1.0,37.0,4.0,1.0
9788090855298,2024-04-29 03:13:11,Ztracená královna,"['Romány', 'Literatura česká', 'Fantasy']",2.0,53.0,3.0,3.0,1.0,1.0,1.0,1.0,,
9788088378198,2024-04-29 03:13:11,Stříbrný kouzelník,"['Romány', 'Literatura česká', 'české romány']",16.0,85.0,11.0,10.0,60.0,3.0,1.0,3.0,,
9788027801565,2024-04-29 03:17:11,"Přemysl Bičovský: Kanonýr, kapitán, fotbalista","['Literatura naučná', 'Biografie a memoáry', 'Sport']",,100.0,2.0,3.0,1.0,,,,,
9788024657110,2024-04-29 03:17:46,Vyjasňování: Pět rozhovorů s Brunem Latourem,"['Filozofie', 'Politologie, mezinárodní vztahy', 'Ekologie, živ. prostředí', 'rozhovory', 'filozofové', 'filozofie vědy', 'názory a postoje', 'dějiny vědy', 'filozofie dějin', 'kultura a společnost', 'filozofické myšlení', 'věda a společnost']",,60.0,1.0,1.0,2.0,,,1.0,,
9788027801619,2024-04-29 03:17:47,Milan Malý,"['Literatura faktu', 'Válečné', 'Biografie a memoáry']",,100.0,1.0,1.0,,,,3.0,1.0,2.0
9788088339168,2024-04-29 03:17:48,Opevnění měst středověké Evropy,"['Architektura', 'Historie', 'Vojenství', 'středověká města', 'městské hradby a opevnění']",,100.0,2.0,1.0,,,,1.0,1.0,
9788020617033,2024-04-29 03:17:48,Za Heydrichem stín,"['Literatura faktu', 'Historie', 'Reinhard Heydrich', 'gestapo', 'heydrichiáda', 'Jozef Gabčík, 1912–1942', 'operace Anthropoid', 'Protektorát Čechy a Morava', 'atentát na Heydricha']",14.0,94.0,14.0,16.0,22.0,,2.0,10.0,2.0,
9788087259597,2024-04-29 03:17:29,Smrt umělce: Ať žijí pomocnice!,['Umění'],2.0,100.0,3.0,4.0,4.0,,1.0,2.0,,
9788072157150,2024-04-29 03:17:31,Album 1958,['Umění'],,100.0,2.0,2.0,,,,,1.0,
9788026451273,2024-04-29 03:17:32,Skutečné zločiny na Ostravsku 2,"['Detektivky, krimi', 'Literatura faktu', 'Historie', 'Ostravsko']",12.0,98.0,16.0,16.0,24.0,3.0,3.0,40.0,2.0,
9788076019157,2024-04-29 03:17:32,Dějiny Slovenska,"['Literatura naučná', 'Historie', 'slovenské dějiny', 'dějiny slovenského území']",10.0,90.0,2.0,3.0,16.0,1.0,,11.0,,
9788074974274,2024-04-29 03:12:40,Jiří z Poděbrad: Tlustý král,"['Literatura slovenská', 'Historické romány', 'intriky', 'panovníci', 'králové', 'Jiří z Poděbrad, český král, 1420-1471']",2.0,70.0,10.0,16.0,1.0,,,8.0,,
9788024288840,2024-04-29 03:12:41,Když umřel Bowie,"['Romány', 'Literatura česká']",4.0,72.0,17.0,20.0,16.0,,4.0,3.0,,
9788088318347,2024-04-29 03:12:42,V náručí,['Poezie'],,100.0,2.0,2.0,,,,,,
9788027715008,2024-04-29 03:12:42,Proměna,"['Dobrodružné', 'Thrillery', 'Literatura česká', 'Šumava', 'útěk', 'lesy', 'české detektivky']",12.0,88.0,108.0,123.0,104.0,2.0,10.0,85.0,5.0,4.0
9788075304186,2024-04-29 03:12:43,Fragmenty devoluce,"['Literatura česká', 'Poezie']",2.0,100.0,5.0,4.0,2.0,,,,2.0,
9788076860131,2024-04-29 03:12:43,Kriminálka,"['Detektivky, krimi', 'Literatura faktu', 'Žurnalistika, publicistika']",16.0,94.0,31.0,41.0,18.0,2.0,5.0,9.0,1.0,
9788088104735,2024-04-29 03:12:44,V čase,"['Povídky', 'Literatura česká']",1.0,93.0,9.0,6.0,,,,,2.0,
9788027801121,2024-04-29 03:12:44,Tanec papírových draků 2: Hon,"['Romány', 'Literatura česká', 'Sci-fi']",7.0,92.0,56.0,70.0,16.0,1.0,7.0,63.0,4.0,2.0
9788027801169,2024-04-29 03:12:44,Hlubiny města,"['Povídky', 'Literatura česká', 'Fantasy', 'antologie', 'městská (urban) fantasy', 'města']",40.0,82.0,88.0,100.0,113.0,7.0,10.0,80.0,4.0,3.0
9788074565359,2024-04-29 03:12:45,Hrdinové českých zemí,"['Povídky', 'Literatura česká', 'Sci-fi', 'alternativní historie', 'válečné sci-fi', 'české sci-fi', 'česká fantastika']",12.0,71.0,40.0,47.0,14.0,,4.0,48.0,2.0,
9788024287348,2024-04-29 03:12:45,Déjà vu,"['Detektivky, krimi', 'Romány', 'Literatura česká', 'vraždy', 'detektivní a krimi romány', 'bezdomovci', 'sérioví vrazi', 'české detektivky', 'staré domy', 'kriminální thrillery']",18.0,77.0,111.0,137.0,106.0,5.0,5.0,102.0,7.0,2.0
9788027150410,2024-04-29 03:17:20,Cvičení s vlastní vahou bez nářadí: 50 tréninkových sestav,"['Literatura naučná', 'Sport', 'Zdraví']",,90.0,2.0,2.0,1.0,,,,,
9788011036690,2024-04-29 03:17:21,Benátky sv. Jana Nepomuckého: Průvodce památkami českého světce a historie vztahů s Prahou,"['Literatura naučná', 'Cestopisy a místopisy', 'Historie']",,100.0,1.0,1.0,,,,,,
9788020462725,2024-04-29 03:17:21,Rodičovství jako cesta,"['Literatura naučná', 'Psychologie a pedagogika', 'Rodina', 'rodičovství']",5.0,100.0,4.0,5.0,10.0,4.0,,1.0,,
9788020462671,2024-04-29 03:17:22,Čemu a proč se smějeme?,"['Humor', 'Literatura česká', 'Psychologie a pedagogika']",5.0,80.0,6.0,4.0,23.0,,1.0,2.0,,
9788020462640,2024-04-29 03:17:22,Arytmie v otázkách a odpovědích,"['Literatura naučná', 'Zdraví', 'Zdravotnictví', 'kardiologie']",,100.0,1.0,3.0,,,1.0,,,
9788027909902,2024-04-29 03:10:17,Probuzená šelma,"['Detektivky, krimi', 'Romány', 'Literatura česká', 'únosy', 'námořní lodě', 'teroristé']",2.0,82.0,71.0,92.0,2.0,1.0,10.0,57.0,,
9788027910168,2024-04-29 03:10:18,Odložená vražda,"['Detektivky, krimi', 'Romány', 'Literatura česká']",1.0,73.0,6.0,6.0,4.0,,,41.0,,
9788024294124,2024-04-29 03:10:18,Římská jízda,"['Literatura česká', 'Historické romány', 'středověk', 'Karel IV., český král a římský císař', 'české dějiny', 'historické romány', 'boj o trůn', 'dobrodružné romány', 'boj o moc', 'české romány']",2.0,78.0,8.0,9.0,18.0,1.0,1.0,37.0,,
9788074655975,2024-04-29 03:10:19,Dionýsovo ucho,"['Literatura slovenská', 'Poezie']",,90.0,2.0,2.0,1.0,,2.0,,,
9788088243878,2024-04-29 03:10:19,Noční host,"['Horory', 'Povídky', 'Literatura česká', 'Brdy', 'hororové povídky', 'české povídky', 'české horory']",11.0,82.0,11.0,12.0,24.0,1.0,2.0,49.0,2.0,4.0
9788076900738,2024-04-29 03:10:19,Nomádská víra,"['Novely', 'Literatura česká']",1.0,50.0,2.0,3.0,2.0,,,,1.0,1.0
9788075885142,2024-04-29 03:10:20,Brutální béčkový masakr,"['Detektivky, krimi', 'Romány', 'Literatura česká', 'magie', 'andělé', 'česká fantasy', 'démoni', 'akční', 'bohové', 'městská (urban) fantasy', 'nájemní vrazi', 'padlí andělé']",6.0,81.0,27.0,33.0,15.0,,4.0,43.0,2.0,
9788088488545,2024-04-29 03:10:20,Sto skořápek podruhé,"['Horory', 'Humor', 'Povídky', 'horory', 'černý humor', 'BDSM', 'české horory', 'česká fantastika']",1.0,77.0,6.0,6.0,7.0,,,30.0,,
9788074655999,2024-04-29 03:10:21,Voňavka,"['Literatura česká', 'Poezie']",,80.0,2.0,2.0,1.0,,,1.0,,
9788090787766,2024-04-29 03:10:22,Sudeathland,"['Detektivky, krimi', 'Thrillery', 'Literatura česká', 'erotika', 'napětí', 'první láska', 'Krušné hory, Krušnohoří', 'Sudety', 'rodinná tajemství', 'pátrání', 'fotbalisté', 'potlačované vzpomínky']",1.0,70.0,4.0,7.0,2.0,,1.0,1.0,,
9788020615824,2024-04-29 03:10:22,Téměř dokonalý muž,"['Romány', 'Pro ženy', 'Literatura slovenská', 'romantika']",8.0,64.0,5.0,17.0,25.0,,,61.0,,1.0
9788024293554,2024-04-29 03:10:23,Sherlock Holmes,"['Detektivky, krimi', 'Literatura česká']",5.0,82.0,10.0,11.0,5.0,,2.0,28.0,1.0,
9788027138081,2024-04-29 03:13:51,Kamenictví: Tradice z pohledu dneška,"['Literatura naučná', 'Historie', 'kameny', 'řemesla', 'kameníci a kamenosochaři', 'řemeslná výroba']",2.0,90.0,2.0,2.0,3.0,,,1.0,,
9788072815784,2024-04-29 03:13:53,Moje léčivé rostliny na zahradě a kolem plotu,"['Literatura naučná', 'Příroda, zvířata', 'léčivé rostliny']",5.0,100.0,2.0,2.0,5.0,,,2.0,,1.0
9788020615206,2024-04-29 03:13:53,Znovuzrození dechu,"['Esoterika, astrologie, okultismus', 'Literatura naučná', 'Zdraví']",,40.0,1.0,1.0,,,1.0,,,
9788072605644,2024-04-29 03:13:53,"Mami, miluju","['Literatura faktu', 'Literatura česká', 'Biografie a memoáry', 'rozhovory', 'prostituce', 'matky a dcery']",17.0,80.0,81.0,99.0,68.0,2.0,19.0,41.0,6.0,
9788025739761,2024-04-29 03:13:54,Grafologie,"['Literatura naučná', 'Psychologie a pedagogika', 'psychologie', 'grafologie']",5.0,85.0,15.0,28.0,14.0,2.0,1.0,19.0,1.0,1.0
9788024286907,2024-04-29 03:19:32,Jožka Černý – Můj kamarád Žudro,"['Literatura česká', 'Biografie a memoáry', 'Umění']",,80.0,1.0,2.0,,,,1.0,,
9788074373978,2024-04-29 03:19:32,České loutkářství,"['Literatura česká', 'Literatura naučná', 'Umění', 'loutky', 'loutkové divadlo']",7.0,100.0,1.0,,5.0,,,,,
9788075304124,2024-04-29 03:19:33,Min Tanaka a japonská cesta těla,['Literatura česká'],1.0,80.0,1.0,1.0,4.0,,,1.0,,
9788075255006,2024-04-29 03:19:35,Luftwaffe 1935,"['Literatura naučná', 'Historie', 'Vojenství', 'Luftwaffe (Německo)', 'vojenské letectvo']",,55.0,4.0,5.0,,,,6.0,,2.0
9788028001964,2024-04-29 03:19:35,Zápisky z cest 4: Jižní Kavkaz,"['Literatura naučná', 'Historie', 'Umění', 'středověk', 'Kavkaz']",,100.0,1.0,1.0,,,,2.0,,
9788026449850,2024-04-29 03:16:21,Toulání po pražcích,"['Literatura česká', 'Literatura naučná', 'železnice', 'železniční tratě', 'železniční doprava']",,100.0,3.0,4.0,2.0,,2.0,1.0,,
9788088121800,2024-04-29 03:16:21,Starý Plzenec na historických pohlednicích,"['Literatura naučná', 'Cestopisy a místopisy', 'Historie', 'dobové, historické pohlednice', 'Starý Plzenec']",,90.0,2.0,2.0,,,1.0,1.0,,
9788073784966,2024-04-29 03:16:22,Science Communication: Úvod do komunikace vědy,"['Věda', 'Žurnalistika, publicistika']",2.0,84.0,5.0,5.0,6.0,1.0,,1.0,1.0,
9788090818323,2024-04-29 03:16:22,Kapela Premier: Kompletní příběh,"['Literatura naučná', 'Biografie a memoáry', 'Hudba a zpěv']",,80.0,1.0,1.0,1.0,,1.0,,,
9788088268772,2024-04-29 03:16:24,Dekáda naplno: Kniha proměn české populární hudby 90. let 20. století,"['Literatura česká', 'Historie', 'Hudba a zpěv']",5.0,84.0,5.0,6.0,9.0,1.0,,3.0,,1.0
9788075731234,2024-04-29 03:16:24,Četnické pátrací stanice: Od Četnických humoresek ke skutečnosti,"['Literatura naučná', 'Historie', 'četnictvo']",2.0,100.0,2.0,2.0,2.0,,,1.0,,
9788075731227,2024-04-29 03:16:24,Svědectví letových zápisníků,"['Literatura faktu', 'Historie', 'Vojenství']",,60.0,2.0,2.0,,,,1.0,,1.0
9788090820531,2024-04-29 03:16:25,50 pilířů dospělosti,"['Literatura česká', 'Osobní rozvoj a styl']",2.0,60.0,1.0,3.0,6.0,,,1.0,,
9788072815814,2024-04-29 03:16:03,Na život se nečeká,['Duchovní literatura'],11.0,83.0,14.0,20.0,22.0,,4.0,7.0,1.0,2.0
9788074226786,2024-04-29 03:16:04,"Hrady doby přemyslovské I: Královské hrady, biskupská sídla, Chebsko","['Literatura naučná', 'Architektura', 'Historie', 'český středověk', 'hrady a zámky', 'Chebsko']",1.0,100.0,5.0,6.0,3.0,,1.0,8.0,,
9788076772069,2024-04-29 03:16:04,Panenka: Legenda z Ďolíčku,"['Literatura česká', 'Biografie a memoáry', 'Sport']",2.0,87.0,6.0,9.0,3.0,,3.0,2.0,1.0,
9788073766788,2024-04-29 03:16:05,Železná Sparta 130 let (1893–2023),"['Biografie a memoáry', 'Historie', 'Sport']",,100.0,4.0,4.0,1.0,1.0,,1.0,1.0,
9788088244301,2024-04-29 03:16:05,Jarní tradinář: Od ledna do června,"['Literatura česká', 'Hobby', 'Osobní rozvoj a styl']",2.0,80.0,1.0,1.0,5.0,3.0,,3.0,,
9788026725862,2024-04-29 03:16:05,Umění vnímat design pro děti a rodiče,"['Literatura naučná', 'Umění', 'Pro děti a mládež']",3.0,100.0,6.0,8.0,13.0,1.0,1.0,2.0,,
9788076392014,2024-04-29 03:16:06,Makramé,"['Literatura světová', 'Literatura naučná', 'Hobby', 'tvorba, tvoření', 'vánoční ozdoby a dekorace']",1.0,80.0,1.0,1.0,1.0,,,1.0,,
9788090906204,2024-04-29 03:16:54,Karel,"['Literatura česká', 'Biografie a memoáry', 'Hudba a zpěv', 'Karel Gott, 1939-2019']",1.0,87.0,3.0,3.0,3.0,,,3.0,,
9788076842502,2024-04-29 03:16:55,"Blackout: Co dělat, když nastane","['Literatura naučná', 'Sociologie, společnost', 'příručky', 'blackout, výpadek proudu', 'krizové situace', 'přežití']",1.0,80.0,3.0,3.0,,,,,,
9788080906559,2024-04-29 03:16:55,Zemetrasenia: Tragické výzvy v dejinách,"['Literatura naučná', 'Historie', 'Přírodní vědy', 'přírodní katastrofy', 'zemětřesení', 'seismologie']",,80.0,1.0,1.0,1.0,,,,,
9788088495062,2024-04-29 03:16:56,Dačice včera a dnes I.,"['Cestopisy a místopisy', 'Obrazové publikace', 'Historie', 'fotografie', 'fotografické publikace', 'Dačice', 'dobové, historické fotografie']",,100.0,1.0,1.0,,,1.0,1.0,,
9788024295145,2024-04-29 03:16:58,Muž pod ledem,"['Literatura faktu', 'Sport', 'Zdraví', 'potápění, potápěči', 'plavání', 'jezera', 'otužování', 'volné potápění (bez dýchacího přístroje)']",1.0,90.0,2.0,2.0,1.0,,1.0,1.0,,
9788024288017,2024-04-29 03:18:29,"Dědečku, vyprávěj: Etiketa pro kluky a holčičky od tří let","['Literatura naučná', 'Sociologie, společnost', 'Pro děti a mládež', 'etiketa', 'společenské chování']",14.0,84.0,144.0,195.0,20.0,1.0,13.0,39.0,5.0,6.0
9788024292083,2024-04-29 03:18:29,Zločin a vášně za rady Vacátka: Nové příběhy z pražské Čtyřky,"['Detektivky, krimi', 'Literatura faktu', 'Historie', 'kriminalistika', 'první republika, 1918-1938', 'skutečné kriminální případy']",11.0,87.0,22.0,23.0,13.0,,2.0,11.0,2.0,1.0
9788024287140,2024-04-29 03:18:30,Šternberkové,"['Literatura naučná', 'Historie', 'aristokracie, šlechta', 'šlechtické rody', 'Šternberkové', 'česká šlechta']",10.0,74.0,13.0,15.0,12.0,,1.0,21.0,1.0,1.0
9788072616008,2024-04-29 03:18:30,Umění neúspěchu,"['Literatura česká', 'Literatura naučná', 'Osobní rozvoj a styl']",1.0,84.0,5.0,6.0,10.0,,1.0,2.0,1.0,
9788076017672,2024-04-29 03:18:31,Srdce napůl,"['Literatura naučná', 'Biografie a memoáry', 'Zdravotnictví', 'lékařské prostředí', 'rozhovory', 'lékařství', 'zdravotnictví', 'zdraví', 'srdce', 'nemoci srdce', 'nemoci dětí, dětské nemoci']",1.0,90.0,2.0,4.0,4.0,1.0,,26.0,,
9788027139019,2024-04-29 03:18:32,Ekonomické jednohubky,"['Literatura naučná', 'Ekonomie a obchod']",5.0,83.0,6.0,7.0,11.0,2.0,1.0,3.0,,
9788076841598,2024-04-29 03:18:33,Pavučina minulosti,"['Literatura naučná', 'Biografie a memoáry', 'Psychologie a pedagogika']",5.0,55.0,8.0,10.0,5.0,,1.0,2.0,1.0,
9788088366348,2024-04-29 03:19:24,Jako bych očima fotografovala stále ty stejné snímky,"['Literatura česká', 'Poezie']",2.0,86.0,10.0,11.0,2.0,,,5.0,2.0,
9788020033512,2024-04-29 03:19:24,"Vzpomínky na Núbii, zmizelou zemi zlata","['Literatura naučná', 'Cestopisy a místopisy', 'Historie', 'Afrika', 'archeologie', 'starověký Egypt', 'Núbie']",11.0,93.0,3.0,5.0,14.0,2.0,1.0,11.0,1.0,2.0
9788076509993,2024-04-29 03:19:24,Mít čas žít,"['Literatura česká', 'Osobní rozvoj a styl']",,32.0,5.0,5.0,2.0,1.0,2.0,,,
9788073809126,2024-04-29 03:19:26,Právo sociálního zabezpečení,"['Literatura naučná', 'Právo', 'Učebnice a slovníky', 'sociální zabezpečení']",,40.0,1.0,1.0,,1.0,,2.0,,
9788088455080,2024-04-29 03:14:04,Sebevražda... a jak dál?!,"['Psychologie a pedagogika', 'Sociologie, společnost', 'sebevražda', 'myšlenky na sebevraždu']",,64.0,5.0,6.0,1.0,,,2.0,1.0,
9788070562420,2024-04-29 03:14:05,Cesta předurčena osudem: Květa a Jitka Válovy,"['Obrazové publikace', 'Umění', 'dvojjazyčná vydání']",1.0,100.0,2.0,2.0,1.0,,,,1.0,2.0
9788088467762,2024-04-29 03:16:06,Politika nejen pro mladé,"['Literatura faktu', 'Politologie, mezinárodní vztahy']",,80.0,1.0,1.0,,,,,,
9788024293592,2024-04-29 03:16:07,151+ nápadů na můj bucket list,"['Cestopisy a místopisy', 'Osobní rozvoj a styl']",9.0,78.0,10.0,15.0,15.0,,3.0,8.0,1.0,1.0
9788026511908,2024-04-29 03:16:07,Mládí je v hlavě,"['Romány', 'Literatura česká']",3.0,68.0,8.0,7.0,24.0,,1.0,40.0,,
9788090779440,2024-04-29 03:16:08,Až do konce!: Politická publicistika z let 1940–1945,"['Biografie a memoáry', 'Politologie, mezinárodní vztahy', 'Žurnalistika, publicistika']",2.0,100.0,5.0,4.0,1.0,,,2.0,1.0,
9788088495109,2024-04-29 03:16:09,Armádní generál Jan Syrový: Jeden velký český osud,"['Literatura naučná', 'Biografie a memoáry', 'Historie', 'generálové', 'vojenští velitelé']",2.0,100.0,1.0,1.0,3.0,1.0,,,,
9788074655852,2024-04-29 03:14:01,Autonomie a alterita: Kant a fenomenologie,['Filozofie'],,100.0,1.0,1.0,1.0,,,,,
9788074043710,2024-04-29 03:14:02,Scénář mého života,['Biografie a memoáry'],,100.0,1.0,1.0,,,1.0,1.0,,
9788076910300,2024-04-29 03:14:03,"Co by bylo, kdybych se přestala bát","['Literatura česká', 'Osobní rozvoj a styl']",2.0,55.0,4.0,4.0,3.0,1.0,2.0,,,
9788026447887,2024-04-29 03:14:03,Jak porozumět bolestem zad: Psychosomatika z pohledu fyzioterapeuta,"['fyzioterapie', 'bolesti zad', 'psychosomatika']",2.0,70.0,2.0,2.0,4.0,,,2.0,,
9788026511373,2024-04-29 03:14:03,Hravou cestou k lepšímu zraku,"['Literatura naučná', 'Zdraví', 'zrak']",,100.0,1.0,1.0,,,,,,
9788074762918,2024-04-29 03:14:04,Osudná hra Bedřicha Smetany,"['Literatura naučná', 'Umění', 'Hudba a zpěv']",,90.0,2.0,1.0,4.0,,,1.0,,
9788075303981,2024-04-29 03:13:35,Mé dílo vyšlo u Gallimarda a stálo 69 franků,"['Literatura česká', 'Poezie']",,100.0,3.0,3.0,1.0,,,3.0,,
9788024288550,2024-04-29 03:13:36,Těla,"['Romány', 'Literatura česká', 'rodinné vztahy', 'ze života', 'matky a dcery', 'stárnutí', 'české romány']",77.0,71.0,431.0,539.0,349.0,14.0,71.0,117.0,6.0,5.0
